key,SSArat,treatments,hemisphere,broad,stimtype,vocd,PIRd,vocZ,PIRZ,vocFR,PIRFR,BL_FR
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T2,L,0,CON,1.15240044074937,-1.28444348682171,0.61840223255991,-0.548756364541167,9.97063555957764,-5.2,1.83333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T2,L,1,CON,0.420360939368719,-0.843597322019096,0.219105944368234,-0.261840304111968,0.443587626989561,-1.2,-0.2
DJPComb_mdx 11 1 18_181101_221336_Kilosort&69&10&good,0.0833333333333333,T2,R,1,WN,1.49320101687579,-0.468122765334101,0.977404009374605,-0.118888325082044,5.88859655567417,-0.977777777777777,0.177777777777778
DJPComb_mdx 11 1 18_181101_221336_Kilosort&71&9&good,1.66666666666667,T2,R,0,WN,0.978289046484849,-2.3785916975998,0.553234011369216,-0.456907181534146,2.78514701957562,-2.66666666666667,-0.0888888888888888
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&100&15&good,1.33333333333333,T2,R,1,WN,0.078647772564373,-0.0993181179473975,0.0846136307768871,-0.0209108437657414,0.0397878145653661,-0.088888888888889,-0.0444444444444445
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&101&13&good,1,T2,R,0,WN,0.079976906077411,-0.379197639329681,0.0377456588151112,-0.0547154863952994,0.0795756291307317,-0.266666666666667,-0.0444444444444444
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&108&7&good,NaN,T2,R,1,WN,0.364710686980108,0.814186826424941,0.355438751719906,0.185147576337976,0.079575629130732,0.177777777777778,-0.0444444444444445
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&27&13&good,1.66666666666667,T2,R,1,WN,-0.192218098053618,-0.695364079051623,-0.294145890100182,-0.202798814152206,-0.19893907282683,-0.355555555555556,0.0666666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&56&13&good,2.25,T2,R,0,WN,0.107960158534316,-0.0369800130816821,0.185458373492955,0.0165788627561161,0,-0.177777777777778,-0.155555555555556
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&87&7&good,0,T2,R,1,WN,-0.133060573008534,1.28116522554853,-0.0487622375780984,0.420493696699685,0,0.8,0.0888888888888889
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&93&9&good,0,T2,R,1,WN,0.180804828158711,0.472749472228223,0.165226598320876,0.112397264814382,-0.039787814565366,0,-0.133333333333333
DJPComb_mdx 11 4 18 trial 2 moved_181104_212837_Kilosort&66&10&good,0.102564102564103,T2,R,1,WN,0.457182469432982,0.540687481581958,0.413488251736342,0.224763785573087,1.96949682098562,1.52,-0.0599999999999996
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&13&9&good,0.533607545616279,T2,L,1,WN,0.434154254664572,0.0169024659679616,0.262508416347601,-0.00365172153665008,0.499771350949616,-0.3,-0.325
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&135&7&good,2.66740282887894,T2,L,0,WN,-0.185165264589891,-0.486529954895237,-0.088950091309363,-0.173946695851606,-0.135718354951358,-2.7,1.625
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&138&4&good,0.469079939668175,T2,L,0,WN,2.16251877719924,-0.22537064604565,1.53639367992059,-0.100848083544678,12.3932989797032,-2.2,-1
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&143&8&good,0.379670947771781,T2,L,0,WN,0.532492530752214,-0.260897963960787,0.373555294941097,-0.118125240855732,1.21500070210996,-1.5,-0.524999999999999
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&147&9&good,5.08928571428572,T2,L,1,WN,-0.766344055779765,0.745913077558993,-0.395356792466103,0.323356564513118,-2.22108641256417,0.4,-0.625
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&31&10&good,0.42538173728385,T2,L,1,WN,0.715544849403592,0.228589915730529,0.545120086679818,0.133293240615824,1.22226017010169,-0.1,-0.65
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&54&3&good,1.68065761018914,T2,L,0,WN,1.01959206397496,-0.258115561041406,0.716408698773673,-0.0833239115932923,1.65085013098185,-0.7,-0.325
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&63&13&good,1.1271708127234,T2,L,0,WN,1.05341252659978,0.564659339541337,0.757092486265517,0.238180430501218,2.28744069807221,0.3,-1.4
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&70&10&good,0.610173544905148,T2,L,1,WN,0.0327659615635484,0.710183710215631,0.00762450324116648,0.257542892189813,-0.0211273746239842,2,-0.149999999999999
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&72&3&good,0.87105457426313,T2,L,1,WN,0.69419540450905,-0.59389281658703,0.497670999798456,-0.211375409911257,1.09816219834395,-1.7,-0.575
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&79&10&good,0.207491151936569,T2,L,0,WN,0.951919503658875,1.33810101782169,0.692316370710011,0.617773099403499,1.79234432673511,2.3,-1
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&88&15&good,0.369601874570977,T2,L,0,WN,0.83301139003635,0.0770856819047402,0.596612019501019,0.0682277704782066,2.22511199857761,0.199999999999999,-0.0750000000000002
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&89&14&good,0.5,T2,L,1,WN,0.556595044301795,-0.579591381986061,0.370838248983848,-0.27412949985606,0.457371019761308,-1.1,-0.4
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&95&13&good,0.278462674876941,T2,L,1,WN,0.906692159372022,0.595498831937222,0.634912477080729,0.290956303306101,2.57730579156999,0,-3.85
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&102&3&good,0.167652859960552,T2,L,1,WN,0.577102665799994,1.38355334888093,0.513369584535699,0.530867594065653,0.357472037993672,0.8,-0.32
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&106&14&good,0.322967533324535,T2,L,1,WN,2.30893043663135,0.537478576695422,1.55037016934855,0.243794892828923,7.83411426108211,1.2,-0.52
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&108&8&good,0.22118821533018,T2,L,0,WN,1.81654391832381,1.29434367251165,1.35620198155125,0.476779728223813,1.45557992936662,0.56,-0.72
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&112&8&good,0,T2,L,1,WN,1.18122878380367,0.420892298334604,0.845015082162255,0.151655639289491,1.15986996632668,0.16,-0.28
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&122&3&good,0.0811735432127958,T2,L,1,WN,3.48411141156183,0.682484633901116,2.03490245671808,0.294396707531822,23.0773311937449,2.88,0
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&123&8&good,0.274048181388758,T2,L,1,WN,1.18724370852593,0.333817500426713,0.874140428957103,0.161311527497063,2.49189303074305,0.24,-0.4
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&127&15&good,0.0763690244895857,T2,L,0,WN,2.25178856947946,0.107012581138057,1.53350228252408,0.0356934599164912,6.92318221544105,-0.16,-0.54
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&22&3&good,0.0644675673145924,T2,L,0,WN,3.58126641341793,1.92119116241065,2.16458983256972,0.705793280431281,5.86200175575062,1.52,-0.38
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&83&1&good,0,T2,L,1,WN,1.79444875434093,0.576611098702605,1.08874857824045,0.334179380532969,2.49037636136001,0.56,0.1
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&96&3&good,NaN,T2,L,0,WN,0.136025901605353,-0.35022673640803,-0.000955640919305278,-0.134561080688434,0.0394255523487976,-0.32,-0.0599999999999999
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&106&3&good,2.06292340555386,T2,L,1,WN,1.77735089030586,0.602697811125649,1.14263982458175,0.13818980672034,4.07358770520434,1.06666666666667,0.233333333333334
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&159&7&good,0.969571837710844,T2,L,0,WN,1.75258827884088,-1.02405682462276,1.1214850757265,-0.395134899612913,9.74178074935061,-7.6,-1.4
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&161&15&good,0.707940747935891,T2,L,1,WN,1.1576997539514,-1.90511603455268,0.812457918244773,-0.642568414688709,6.88575315310266,-7.6,1.03333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T2,L,0,WN,2.2958530356401,-1.15348170306225,1.32899089883187,-0.503261196983692,20.0219813106836,-0.799999999999999,5.33333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T2,L,1,WN,1.29167151628603,-0.237490936447376,0.912236258574802,-0.0921724697633432,1.76248803344809,-0.4,-0.1
DJPComb_mdx 11 1 18_181101_221336_Kilosort&69&10&good,0.0833333333333333,T2,R,1,BOS_REV,0.625882731270843,2.30312075095858e-16,0.20563751621288,-0.0251927825654937,2.46684450305269,0.177777777777778,0.177777777777778
DJPComb_mdx 11 1 18_181101_221336_Kilosort&71&9&good,1.66666666666667,T2,R,0,BOS_REV,0.831172637458262,0.688020723592625,0.424016515239263,0.245141695361139,2.18832980109513,0.444444444444445,-0.244444444444444
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&100&15&good,1.33333333333333,T2,R,1,BOS_REV,0.89292833349414,1.23136551767617,0.717722006187016,0.456318822028504,-0.0397878145653658,0.177777777777778,-1.15555555555556
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&101&13&good,1,T2,R,0,BOS_REV,0.736222959558407,0.309701414988656,0.420314169194209,0.128103755563999,0.59681721848049,-0.177777777777778,-0.422222222222222
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&108&7&good,NaN,T2,R,1,BOS_REV,0.0561096946325005,0.327842822142768,-0.0330686506087808,0.114532262775823,-0.278514701957562,-0.177777777777778,-0.311111111111111
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&27&13&good,1.66666666666667,T2,R,1,BOS_REV,0.763665767008309,-0.531250573168825,0.506200429924715,-0.178130537839992,0.79575629130732,-0.711111111111111,-0.311111111111111
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&56&13&good,2.25,T2,R,0,BOS_REV,0.741574155721461,0.37675581527624,0.44834547442002,0.133797307556362,0.477453774784392,-0.177777777777778,-0.422222222222222
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&87&7&good,0,T2,R,1,BOS_REV,-0.599363517288962,0.684066388755156,-0.401814299829569,0.174265745122802,-0.358090331088294,0.444444444444444,0.0444444444444444
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&93&9&good,0,T2,R,1,BOS_REV,0.514212681675142,0.11342617456312,0.436548066633947,0.0713045813290024,-0.238726887392196,-0.533333333333333,-0.6
DJPComb_mdx 11 4 18 trial 2 moved_181104_212837_Kilosort&66&10&good,0.102564102564103,T2,R,1,BOS_REV,0.690179638942676,0.501641300087965,0.368122617730108,0.208679704736905,1.79045165544147,0.88,-0.64
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&13&9&good,0.533607545616279,T2,L,1,BOS_REV,0.0876172656096868,-1.52297836072885,0.062731798824789,-0.501961257379602,0.478480401111761,-2.1,0.3
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&135&7&good,2.66740282887894,T2,L,0,BOS_REV,0.429383844361977,-0.812724964998098,0.335330702726288,-0.272663534669958,6.10040183400805,-6,1.5
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&138&4&good,0.469079939668175,T2,L,0,BOS_REV,0.698428315973588,-2.47996041519226,0.316670517931192,-0.94820508396476,5.33110433165375,-10.4,1.375
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&143&8&good,0.379670947771781,T2,L,0,BOS_REV,0.211884340510989,-0.131260789453466,0.140398876171973,-0.0512953478298847,0.545655834193449,-0.699999999999999,-0.225
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&147&9&good,5.08928571428572,T2,L,1,BOS_REV,0.0383438187654288,-1.32089995799422,-0.222664232004422,-0.291441626654215,0.456895015888933,-0.8,0.4
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&31&10&good,0.42538173728385,T2,L,1,BOS_REV,-0.211243551083167,-0.978982675866135,-0.179710290468476,-0.334000571505365,0.60895617045846,-0.8,1.1
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&54&3&good,1.68065761018914,T2,L,0,BOS_REV,0.621628598712815,-0.96850774820369,0.393292578034846,-0.267251400176694,0.992163824001376,-1.5,-0.15
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&63&13&good,1.1271708127234,T2,L,0,BOS_REV,0.534164343736871,-1.69965247767079,0.296501791475729,-0.582249396577398,1.22422470842033,-5.4,-0.524999999999999
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&70&10&good,0.610173544905148,T2,L,1,BOS_REV,-0.257395663720337,-1.6996638091604,-0.253086617101114,-0.546023869709242,0.746364257369143,-2.4,1.7
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&72&3&good,0.87105457426313,T2,L,1,BOS_REV,0.251644859501384,-0.748425039185161,0.176247267803457,-0.275824408668639,0.448672089887481,-1.6,-0.15
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&79&10&good,0.207491151936569,T2,L,0,BOS_REV,0.13221238173845,-0.541996325049507,0.0356434739476816,-0.191664976808925,1.2372829177439,-0.3,0.875
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&88&15&good,0.369601874570977,T2,L,0,BOS_REV,0.401138141355316,-0.677131791224255,0.219719551368241,-0.407108672280741,1.34139363411836,-2.1,0.3
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&89&14&good,0.5,T2,L,1,BOS_REV,0.025652958201377,0.240672312283914,0.01817177317654,0.124144920420453,0.162669007189264,0.4,0.125
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&95&13&good,0.278462674876941,T2,L,1,BOS_REV,-0.452174943386488,-1.315080213347,-0.376367826823292,-0.541900866309653,-2.61910580172339,-7.3,0.524999999999999
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&102&3&good,0.167652859960552,T2,L,1,BOS_REV,0.315579616876445,0.367593346100117,0.433104961576878,0.0694002023364479,0.0588321157228235,-0.0800000000000001,-0.36
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&106&14&good,0.322967533324535,T2,L,1,BOS_REV,1.31366669557868,-0.957548840856168,0.769960095353268,-0.401121614182852,3.96972965801024,-3.92,-0.760000000000001
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&108&8&good,0.22118821533018,T2,L,0,BOS_REV,0.584255081518548,-0.394014625048963,0.763204290344786,-0.105243456381402,0.351906554916819,-0.88,-0.48
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&112&8&good,0,T2,L,1,BOS_REV,0.16222059817328,-0.592136908212939,0.242216693329619,-0.219341854716127,0.020872197290339,-0.8,-0.2
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&122&3&good,0.0811735432127958,T2,L,1,BOS_REV,2.91366221362772,-3.78096465485812,1.41591698337123,-1.01497819775508,18.1719944962311,-16,-0.879999999999999
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&123&8&good,0.274048181388758,T2,L,1,BOS_REV,0.311390171715483,-1.36274321963923,0.208426993151798,-0.404163793513946,0.263895238242273,-2.88,-0.46
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&127&15&good,0.0763690244895857,T2,L,0,BOS_REV,0.758753955203739,-1.48919340577315,0.477599517659632,-0.62611036372491,2.18730027928889,-5.84,-0.44
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&22&3&good,0.0644675673145924,T2,L,0,BOS_REV,2.88895599098344,-4.35848475740491,1.50452184698182,-0.532791991027707,4.6888180756163,-4.72,-0.28
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&83&1&good,0,T2,L,1,BOS_REV,0.97672163448143,-2.83733224654536,0.354036645275783,-0.591611688713309,1.47465018210092,-2.24,0.12
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&96&3&good,NaN,T2,L,0,BOS_REV,0.450015917883193,0.50211467707703,0.148090088249089,0.262155519831885,0.0147898165376431,0.08,-0.38
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&106&3&good,2.06292340555386,T2,L,1,BOS_REV,1.09351479489591,-1.12970587132979,0.440968968903168,-0.400488007690761,2.83158727829231,-0.8,0.566666666666667
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&159&7&good,0.969571837710844,T2,L,0,BOS_REV,0.389707689537412,-2.24405451141151,0.511738491943721,-1.17081626838405,4.58210814909337,-13.6,1.7
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&161&15&good,0.707940747935891,T2,L,1,BOS_REV,-0.0388810537758801,-2.81562092257191,-0.40635340834972,-1.05686126436047,5.73261114437276,-5.2,5.9
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T2,L,0,BOS_REV,0.362993059208263,-5.39190581262189,-0.32084587649767,-2.29809981581553,7.85537031487435,-23.0666666666667,5.46666666666667
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T2,L,1,BOS_REV,0.458120774137244,-0.523045052615564,0.353074548578845,-0.205936738031202,0.972086056999756,-0.533333333333333,0.166666666666667
